proper_time,time,nodes,dofs,levels,alpha,mass,constraint
6.553339410109572,29.144685745239258,2464,2353,20,0.2111445072052671,0.010833740234375,1.404272640173538e-6
6.553355526573318,29.14476203918457,2464,2353,20,0.21134911315037405,0.010859171549479168,1.404272640173538e-6
6.553371658639174,29.144838333129883,2464,2353,20,0.2115534961330203,0.010859171549479168,1.4045686632657058e-6
6.553387806290142,29.144914627075195,2464,2353,20,0.21175765647183586,0.010884602864583334,1.4043249949527394e-6
6.55340396950925,29.144990921020508,2464,2353,20,0.21196159448894844,0.010884602864583334,1.4039390396513479e-6
6.553420148279546,29.14506721496582,2470,2359,20,0.21216531050989304,0.0109100341796875,1.4041499124117487e-6
6.5534363425841065,29.145143508911133,2464,2353,20,0.21236880486354745,0.010935465494791668,1.404368439448415e-6
6.553452552406031,29.145219802856445,2464,2353,20,0.21257207788197763,0.010935465494791668,1.404752683216109e-6
6.553468777728447,29.145296096801758,2464,2353,20,0.2127751299003784,0.010960896809895834,1.4040993627619543e-6
6.553485018534503,29.14537239074707,2464,2353,20,0.21297796125699295,0.010960896809895834,1.4052415122652413e-6
6.553501274807376,29.145448684692383,2464,2353,20,0.21318057229300139,0.010986328125,1.4057087621428728e-6
6.553517546530269,29.145524978637695,2464,2353,20,0.21338296335244886,0.010986328125,1.4044390328534903e-6
6.553533833686413,29.145601272583008,2464,2353,20,0.21358513478214144,0.011011759440104168,1.4045054022706344e-6
6.553550136259063,29.14567756652832,2464,2353,20,0.21378708693157303,0.011037190755208334,1.4055774690778847e-6
6.5535664542315075,29.145753860473633,2458,2347,20,0.21398882015282833,0.011037190755208334,1.4048453611169045e-6
6.553582787587048,29.145830154418945,2464,2353,20,0.21419033480049757,0.0110626220703125,1.4049557070685794e-6
6.5535991363090265,29.145906448364258,2464,2353,20,0.2143916312316386,0.0110626220703125,1.4061023847550536e-6
6.553615500380807,29.14598274230957,2464,2353,20,0.21459270980561038,0.011088053385416668,1.4051947859344736e-6
6.553631879785782,29.146059036254883,2464,2353,20,0.21479357088405054,0.011088053385416668,1.4053029328737598e-6
6.5536482745073705,29.146135330200195,2464,2353,20,0.2149942148307873,0.011113484700520834,1.4055334040526382e-6
6.553664684529019,29.146211624145508,2470,2359,20,0.2151946420117269,0.011138916015625,1.4061824944265395e-6
6.553681109834203,29.14628791809082,2470,2359,20,0.2153948527948862,0.011138916015625,1.4055396033322047e-6
6.553697550406425,29.146364212036133,2470,2359,20,0.21559484755014652,0.011164347330729168,1.4055396033322047e-6
6.553714006229218,29.146440505981445,2464,2353,20,0.2157946266492914,0.011164347330729168,1.4070724680109086e-6
6.553730477286144,29.146516799926758,2464,2353,20,0.2159941904659183,0.011189778645833334,1.4063669282881599e-6
6.55374696356079,29.14659309387207,2464,2353,20,0.21619353937534155,0.011189778645833334,1.4056787450452087e-6
6.553763465036773,29.146669387817383,2464,2353,20,0.21639267375454113,0.0112152099609375,1.4062764864424898e-6
6.553779981697742,29.146745681762695,2464,2353,20,0.21659159398207853,0.011240641276041668,1.4064942039653466e-6
6.553796513527368,29.146821975708008,2464,2353,20,0.21679030043803074,0.011240641276041668,1.4068405675029469e-6
6.553813060509359,29.14689826965332,2464,2353,20,0.21698879350392183,0.011266072591145834,1.4073423698483138e-6
6.553829622627449,29.146974563598633,2464,2353,20,0.21718707356265457,0.011266072591145834,1.4072160545821656e-6
6.553846199865396,29.147050857543945,2458,2347,20,0.21738514099844156,0.01129150390625,1.4070758043395867e-6
6.553862792206997,29.147127151489258,2458,2347,20,0.21758299619674526,0.01129150390625,1.407088940725739e-6
6.553879399636075,29.14720344543457,2458,2347,20,0.2177806395442081,0.011316935221354168,1.4064584933609081e-6
6.553896022136476,29.147279739379883,2458,2347,20,0.21797807142858888,0.011342366536458334,1.4073010453002784e-6
6.553912659692081,29.147356033325195,2458,2347,20,0.21817529223870244,0.011342366536458334,1.4075458273196598e-6
6.553929312286804,29.147432327270508,2458,2347,20,0.21837230236435368,0.0113677978515625,1.407655910297952e-6
6.553945979904584,29.14750862121582,2458,2347,20,0.2185691021962862,0.0113677978515625,1.4074046325023832e-6
6.553962662529389,29.147584915161133,2458,2347,20,0.21876569212611321,0.011393229166666668,1.4080106268971075e-6
6.553979360145221,29.147661209106445,2452,2341,20,0.21896207254625974,0.011418660481770834,1.4078119079931635e-6
6.553996072736108,29.147737503051758,2452,2341,20,0.2191582438499136,0.011418660481770834,1.4081996493944438e-6
6.554012800286112,29.14781379699707,2452,2341,20,0.21935420643096157,0.011444091796875,1.4088445474891868e-6
6.554029542779321,29.147890090942383,2452,2341,20,0.21954996068393415,0.011444091796875,1.4083743647262707e-6
6.554046300199857,29.147966384887695,2452,2341,20,0.2197455070039506,0.011469523111979168,1.4083743647262707e-6
6.554063072531868,29.148042678833008,2452,2341,20,0.2199408457866723,0.011469523111979168,1.4080094075977254e-6
6.554079859759539,29.14811897277832,2452,2341,20,0.22013597742823923,0.011494954427083334,1.4080270482703056e-6
6.554096661867079,29.148195266723633,2452,2341,20,0.22033090232522357,0.0115203857421875,1.4077395104127446e-6
6.554113478838727,29.148271560668945,2458,2347,20,0.22052562087457567,0.0115203857421875,1.4095543026623703e-6
6.554130310658755,29.148347854614258,2452,2341,20,0.22072013347361333,0.011545817057291668,1.4083321824001729e-6
6.554147157311464,29.14842414855957,2452,2341,20,0.2209144405198844,0.011545817057291668,1.408345012597008e-6
6.554164018781187,29.148500442504883,2452,2341,20,0.2211085424111961,0.011571248372395834,1.4093333195605281e-6
6.554180895052285,29.148576736450195,2452,2341,20,0.22130243954554057,0.011571248372395834,1.4091199136193642e-6
6.554197786109154,29.148653030395508,2452,2341,20,0.221496132321053,0.0115966796875,1.4097082854558855e-6
6.554214691936215,29.14872932434082,2452,2341,20,0.22168962113596472,0.011622111002604168,1.4085847483215478e-6
6.554231612517921,29.148805618286133,2452,2341,20,0.22188290638855573,0.011622111002604168,1.4098559622318865e-6
6.554248547838755,29.148881912231445,2452,2341,20,0.22207598847712168,0.011647542317708334,1.4096820563074411e-6
6.554265497883232,29.148958206176758,2446,2335,20,0.22226886779992044,0.011647542317708334,1.409342492725226e-6
6.554282462635899,29.14903450012207,2446,2335,20,0.22246154475513016,0.0116729736328125,1.4094435924122623e-6
6.554299442081331,29.149110794067383,2446,2335,20,0.22265401974082005,0.011698404947916668,1.4097580959466099e-6
6.55431643620413,29.149187088012695,2446,2335,20,0.2228462931548971,0.011698404947916668,1.4102056974717333e-6
6.554333444988933,29.149263381958008,2446,2335,20,0.22303836539507083,0.011723836263020834,1.4105410939232398e-6
6.554350468420405,29.14933967590332,2446,2335,20,0.2232302368588224,0.011723836263020834,1.4105069995408585e-6
6.554367506483246,29.149415969848633,2446,2335,20,0.22342190794335767,0.011749267578125,1.4108004364691828e-6
6.554384559162179,29.149492263793945,2446,2335,20,0.2236133790455686,0.011749267578125,1.4104935913956781e-6
6.554401626441964,29.149568557739258,2446,2335,20,0.22380465056201046,0.011774698893229168,1.4104935913956781e-6
6.554418708307384,29.14964485168457,2440,2329,20,0.22399572288885525,0.011800130208333334,1.4105349220224128e-6
6.554435804743261,29.149721145629883,2440,2329,20,0.22418659642185873,0.011800130208333334,1.4102774158133136e-6
6.554452915734441,29.149797439575195,2440,2329,20,0.2243772715563293,0.0118255615234375,1.4107423791333298e-6
6.5544700412658,29.149873733520508,2440,2329,20,0.224567748687099,0.0118255615234375,1.411254515580881e-6
6.554487181322248,29.14995002746582,2440,2329,20,0.2247580282084811,0.011850992838541668,1.410887416903487e-6
6.554504335888721,29.150026321411133,2440,2329,20,0.2249481105142458,0.011876424153645834,1.4111836293236851e-6
6.554521504950188,29.150102615356445,2440,2329,20,0.22513799599758955,0.011876424153645834,1.411372475330551e-6
6.554538688491647,29.150178909301758,2440,2329,20,0.22532768505108783,0.01190185546875,1.4108557733965424e-6
6.554555886498125,29.15025520324707,2440,2329,20,0.22551717806674085,0.01190185546875,1.4115683539776196e-6
6.554573098954681,29.150331497192383,2440,2329,20,0.22570647543581168,0.01190185546875,1.4103140025570972e-6
6.554590325846401,29.150407791137695,2440,2329,20,0.22589557754890896,0.011952718098958334,1.4116732402984405e-6
6.554607567158404,29.150484085083008,2440,2329,20,0.2260844847959165,0.011952718098958334,1.4118304077401953e-6
6.5546248228758355,29.15056037902832,2440,2329,20,0.22627319756597217,0.011952718098958334,1.4121659539129559e-6
6.55464209298387,29.150636672973633,2440,2329,20,0.22646171624745415,0.012003580729166666,1.4123520688972802e-6
6.5546593774677175,29.150712966918945,2440,2329,20,0.22665004122793878,0.012003580729166666,1.4117212159940893e-6
6.5546766763126145,29.150789260864258,2434,2323,20,0.2268381728941801,0.012003580729166666,1.411947943253066e-6
6.554693989503821,29.15086555480957,2434,2323,20,0.22702611163209704,0.012054443359375,1.4120496528344538e-6
6.554711317026638,29.150941848754883,2434,2323,20,0.2272138578267418,0.012054443359375,1.4122299759683905e-6
6.554728658866388,29.151018142700195,2434,2323,20,0.22740141186227264,0.012054443359375,1.412893463483236e-6
6.554746015008423,29.151094436645508,2434,2323,20,0.22758877412193945,0.012054443359375,1.4126431049502557e-6
6.554763385438123,29.15117073059082,2434,2323,20,0.227775944988069,0.012105305989583334,1.4126431049502557e-6
6.554780770140905,29.151247024536133,2434,2323,20,0.22796292484201916,0.012105305989583334,1.4134417753689827e-6
6.554798169102205,29.151323318481445,2434,2323,20,0.22814971406418819,0.012105305989583334,1.411834414754589e-6
6.55483039411574,29.151464462280273,2414,2317,19,0.22849477282930505,0.012156168619791666,1.413031779410677e-6
6.554865286645261,29.1516170501709,2414,2317,19,0.2288670796215413,0.012156168619791666,7.037638931663337e-7
6.554900235929512,29.151769638061523,2414,2317,19,0.22923863120747096,0.01220703125,7.039967274737821e-7
6.55493524185348,29.15192222595215,2414,2317,19,0.22960943057736988,0.012257893880208334,7.041719695027488e-7
6.554970304302597,29.152074813842773,2420,2323,19,0.2299794807037626,0.012257893880208334,7.046251191474095e-7
6.555005423162757,29.1522274017334,2420,2323,19,0.23034878454097404,0.012308756510416666,7.047927966358121e-7
6.555040598320298,29.152379989624023,2420,2323,19,0.23071734502458574,0.012308756510416666,7.044284638726943e-7
6.555075829662001,29.15253257751465,2420,2323,19,0.23108516507112395,0.012359619140625,7.048730406440524e-7
6.555111117075096,29.152685165405273,2420,2323,19,0.23145224757765448,0.012410481770833334,7.047201646794061e-7
6.5551464604472525,29.1528377532959,2420,2323,19,0.231818595421414,0.012410481770833334,7.050668662206179e-7
6.555181859666575,29.152990341186523,2426,2329,19,0.23218421145943996,0.012461344401041666,7.053043385199526e-7
6.555217314621606,29.15314292907715,2426,2329,19,0.23254909852840458,0.012461344401041666,7.053857032375179e-7
6.555252825201319,29.153295516967773,2426,2329,19,0.23291325944427022,0.01251220703125,7.053023384881169e-7
6.555288391295115,29.1534481048584,2426,2329,19,0.233276697002012,0.012563069661458334,7.054989754423215e-7
6.555324012792818,29.153600692749023,2432,2335,19,0.2336394139754074,0.012563069661458334,7.053836417576084e-7
6.555359689584676,29.15375328063965,2432,2335,19,0.23400141311695727,0.012613932291666666,7.052579778966609e-7
6.5553954215613555,29.153905868530273,2432,2335,19,0.23436269715748154,0.012613932291666666,7.060630306117028e-7
6.555431208613935,29.1540584564209,2432,2335,19,0.23472326880615518,0.012664794921875,7.061993584551788e-7
