param,mass
0.09545458894592133,0.005544026692708334
0.09545462576877291,0.005772908528645834
0.09545466710860169,0.006014506022135417
0.09545471351949524,0.006256103515625
0.09545476562350975,0.006497701009114584
0.09545482411900773,0.006764729817708334
0.09545488979001819,0.007031758626302084
0.09545496351674529,0.007311503092447917
0.09545504628736586,0.007603963216145834
0.09545513921127416,0.007921854654947918
0.0954552435339514,0.008252461751302084
0.09545536065365919,0.008595784505208334
0.09545549214018076,0.00896453857421875
0.09545563975586117,0.009358723958333334
0.09545580547922845,0.009778340657552084
0.09545599153151221,0.010223388671875
0.09545620040641536,0.010693868001302084
0.09545643490353783,0.011189778645833334
0.09545669816590022,0.011723836263020834
0.09545699372207045,0.012296040852864584
0.09545732553345802,0.0128936767578125
0.09545769804740972,0.013516743977864584
0.09545811625681849,0.014190673828125
0.0954585857670443,0.014890034993489584
0.09545911287104415,0.015614827473958334
0.09545970463371806,0.016390482584635418
0.09546036898660162,0.017178853352864586
0.09546111483417426,0.018018086751302086
0.09546195217320799,0.018870035807291668
0.09546289222675666,0.0197601318359375
0.09546394759458114,0.019734700520833336
0.09546513242202688,0.0208282470703125
0.09546646258961737,0.021921793619791668
0.0954679559259046,0.023028055826822918
0.09546963244642928,0.024159749348958336
0.09547151462199396,0.02529144287109375
0.09547362767984453,0.026448567708333336
0.09547599994179692,0.027631123860677086
0.0954786632038412,0.028826395670572918
0.09548165316231073,0.030047098795572918
0.0954850098923286,0.031305948893229164
0.09548877838494405,0.032590230305989586
0.09549300915015811,0.03391265869140625
0.09549775889392123,0.035273234049479164
0.09550309127817652,0.036684672037760414
0.09550907777413592,0.038159688313802086
0.09551579862022579,0.039685567220052086
0.09552334389754161,0.041287740071614586
0.09553181473722627,0.042966206868489586
0.09554132467595483,0.044720967610677086
0.09555200117769344,0.04657745361328125
0.09556398734212922,0.048535664876302086
0.09557744382266926,0.050608317057291664
0.09559255097971645,0.052808125813802086
0.09560951129808269,0.055147806803385414
0.09562855210094094,0.057627360026041664
0.09564992859669169,0.060259501139322914
0.09567392729958163,0.06306966145833333
0.09570086986992224,0.06603240966796875
0.0957311174253792,0.06918589274088542
0.09576507538111818,0.07250467936197917
0.09580319888368066,0.07601420084635417
0.09584599891142091,0.07970174153645833
0.09589404912327025,0.08356730143229167
0.09594799354762389,0.08762359619140625
0.0960085552144063,0.09184519449869792
0.09607654584601301,0.09623209635416667
0.0961528767370185,0.1007843017578125
0.09623857096847376,0.0988006591796875
0.09633477712050433,0.10462443033854167
0.09644278466700254,0.11051177978515625
0.09656404125875205,0.11646270751953125
0.096700172126635,0.12248992919921875
0.09685300186498721,0.12859344482421875
0.09702457888706936,0.13478597005208334
0.09721720288043594,0.14109293619791666
0.09743345563019354,0.14752705891927084
0.09767623562327951,0.15411376953125
0.0979487968975703,0.1608912150065104
0.0982547926565236,0.16789754231770834
0.09859832423393149,0.1751581827799479
0.09898399606507063,0.1827367146809896
0.09941697740104145,0.19068400065104166
0.09990307159346756,0.19908905029296875
0.10044879387819512,0.20801544189453125
0.10106145870054545,0.21755218505859375
0.10174927775256187,0.2278010050455729
0.10252147003626748,0.2388763427734375
0.10338838542813747,0.2509053548177083
0.10436164340095042,0.26404062906901044
0.10545428876233998,0.27843475341796875
